4.363385696|tx|1|2|200|7.0.0.3|49153|225.0.0.0|8000|22|1|1
4.401195891|tx|4|5|200|7.0.0.6|49153|225.0.0.0|8000|23|1|1
4.463385696|tx|1|2|200|7.0.0.3|49153|225.0.0.0|8000|23|1|1
4.501195891|tx|4|5|200|7.0.0.6|49153|225.0.0.0|8000|24|1|1
4.563385696|tx|1|2|200|7.0.0.3|49153|225.0.0.0|8000|24|1|1
4.601195891|tx|4|5|200|7.0.0.6|49153|225.0.0.0|8000|25|1|1
4.663385696|tx|1|2|200|7.0.0.3|49153|225.0.0.0|8000|25|1|1
4.701195891|tx|4|5|200|7.0.0.6|49153|225.0.0.0|8000|26|1|1
4.763385696|tx|1|2|200|7.0.0.3|49153|225.0.0.0|8000|26|1|1
4.801195891|tx|4|5|200|7.0.0.6|49153|225.0.0.0|8000|27|1|1
4.863385696|tx|1|2|200|7.0.0.3|49153|225.0.0.0|8000|27|1|1
4.901195891|tx|4|5|200|7.0.0.6|49153|225.0.0.0|8000|28|1|1
4.963385696|tx|1|2|200|7.0.0.3|49153|225.0.0.0|8000|28|1|1
5.001195891|tx|4|5|200|7.0.0.6|49153|225.0.0.0|8000|29|1|1
5.063385696|tx|1|2|200|7.0.0.3|49153|225.0.0.0|8000|29|1|1
5.101195891|tx|4|5|200|7.0.0.6|49153|225.0.0.0|8000|30|1|1
5.163385696|tx|1|2|200|7.0.0.3|49153|225.0.0.0|8000|30|1|1
5.201195891|tx|4|5|200|7.0.0.6|49153|225.0.0.0|8000|31|1|1
5.263385696|tx|1|2|200|7.0.0.3|49153|225.0.0.0|8000|31|1|1
5.301195891|tx|4|5|200|7.0.0.6|49153|225.0.0.0|8000|32|1|1
5.363385696|tx|1|2|200|7.0.0.3|49153|225.0.0.0|8000|32|1|1
5.401195891|tx|4|5|200|7.0.0.6|49153|225.0.0.0|8000|33|1|1
5.463385696|tx|1|2|200|7.0.0.3|49153|225.0.0.0|8000|33|1|1
5.501195891|tx|4|5|200|7.0.0.6|49153|225.0.0.0|8000|34|1|1
5.563385696|tx|1|2|200|7.0.0.3|49153|225.0.0.0|8000|34|1|1
5.601195891|tx|4|5|200|7.0.0.6|49153|225.0.0.0|8000|35|1|1
5.663385696|tx|1|2|200|7.0.0.3|49153|225.0.0.0|8000|35|1|1
5.701195891|tx|4|5|200|7.0.0.6|49153|225.0.0.0|8000|36|1|1
5.763385696|tx|1|2|200|7.0.0.3|49153|225.0.0.0|8000|36|1|1
5.801195891|tx|4|5|200|7.0.0.6|49153|225.0.0.0|8000|37|1|1
