timeSec,seq_id,sinr_db,mcs,packet_sent,packet_received,window_pdr,success
94.629104767,925,180184.4344542264,14,2,0.0,0.0,1
94.729104767,926,180184.4344542264,14,2,0.0,0.0,1
94.829104767,927,180184.4344542264,14,2,0.0,0.0,1
94.929104767,928,180184.4344542264,14,2,0.0,0.0,1
95.029104767,929,180184.4344542264,14,2,0.0,0.0,1
95.129104767,930,180184.4344542264,14,2,0.0,0.0,1
95.229104767,931,180184.4344542264,14,2,0.0,0.0,1
95.329104767,932,180184.4344542264,14,2,0.0,0.0,1
95.429104767,933,180184.4344542264,14,2,0.0,0.0,1
95.529104767,934,180184.4344542264,14,2,0.0,0.0,1
95.629104767,935,180184.4344542264,14,2,0.0,0.0,1
95.729104767,936,180184.4344542264,14,2,0.0,0.0,1
95.829104767,937,180184.4344542264,14,2,0.0,0.0,1
95.929104767,938,180184.4344542264,14,2,0.0,0.0,1
96.029104767,939,180184.4344542264,14,2,0.0,0.0,1
96.129104767,940,180184.4344542264,14,2,0.0,0.0,1
96.229104767,941,180184.4344542264,14,2,0.0,0.0,1
96.329104767,942,180184.4344542264,14,2,0.0,0.0,1
96.429104767,943,180184.4344542264,14,2,0.0,0.0,1
96.529104767,944,180184.4344542264,14,2,0.0,0.0,1
96.629104767,945,180184.4344542264,14,2,0.0,0.0,1
96.729104767,946,180184.4344542264,14,2,0.0,0.0,1
96.829104767,947,180184.4344542264,14,2,0.0,0.0,1
96.929104767,948,180184.4344542264,14,2,0.0,0.0,1
97.029104767,949,180184.4344542264,14,2,0.0,0.0,1
97.129104767,950,180184.4344542264,14,2,0.0,0.0,1
97.229104767,951,180184.4344542264,14,2,0.0,0.0,1
97.329104767,952,180184.4344542264,14,2,0.0,0.0,1
97.429104767,953,180184.4344542264,14,2,0.0,0.0,1
97.529104767,954,180184.4344542264,14,2,0.0,0.0,1
97.629104767,955,180184.4344542264,14,2,0.0,0.0,1
97.729104767,956,180184.4344542264,14,2,0.0,0.0,1
97.829104767,957,180184.4344542264,14,2,0.0,0.0,1
97.929104767,958,180184.4344542264,14,2,0.0,0.0,1
98.029104767,959,180184.4344542264,14,2,0.0,0.0,1
98.129104767,960,180184.4344542264,14,2,0.0,0.0,1
98.229104767,961,180184.4344542264,14,2,0.0,0.0,1
98.329104767,962,180184.4344542264,14,2,0.0,0.0,1
98.429104767,963,180184.4344542264,14,2,0.0,0.0,1
98.529104767,964,180184.4344542264,14,2,0.0,0.0,1
98.629104767,965,180184.4344542264,14,2,0.0,0.0,1
98.729104767,966,180184.4344542264,14,2,0.0,0.0,1
98.829104767,967,180184.4344542264,14,2,0.0,0.0,1
98.929104767,968,180184.4344542264,14,2,0.0,0.0,1
99.029104767,969,180184.4344542264,14,2,0.0,0.0,1
99.129104767,970,180184.4344542264,14,2,0.0,0.0,1
99.229104767,971,180184.4344542264,14,2,0.0,0.0,1
99.329104767,972,180184.4344542264,14,2,0.0,0.0,1
99.429104767,973,180184.4344542264,14,2,0.0,0.0,1
99.529104767,974,180184.4344542264,14,2,0.0,0.0,1
99.629104767,975,180184.4344542264,14,2,0.0,0.0,1
99.729104767,976,180184.4344542264,14,2,0.0,0.0,1
99.829104767,977,180184.4344542264,14,2,0.0,0.0,1
99.929104767,978,180184.4344542264,14,2,0.0,0.0,1
100.029104767,979,180184.4344542264,14,2,0.0,0.0,1
100.129104767,980,180184.4344542264,14,2,0.0,0.0,1
100.229104767,981,180184.4344542264,14,2,0.0,0.0,1
100.329104767,982,180184.4344542264,14,2,0.0,0.0,1
100.429104767,983,180184.4344542264,14,2,0.0,0.0,1
100.529104767,984,180184.4344542264,14,2,0.0,0.0,1
100.629104767,985,180184.4344542264,14,2,0.0,0.0,1
100.729104767,986,180184.4344542264,14,2,0.0,0.0,1
100.829104767,987,180184.4344542264,14,2,0.0,0.0,1
100.929104767,988,180184.4344542264,14,2,0.0,0.0,1
101.029104767,989,180184.4344542264,14,2,0.0,0.0,1
101.129104767,990,180184.4344542264,14,2,0.0,0.0,1
101.229104767,991,180184.4344542264,14,2,0.0,0.0,1
101.329104767,992,180184.4344542264,14,2,0.0,0.0,1
101.429104767,993,180184.4344542264,14,2,0.0,0.0,1
101.529104767,994,180184.4344542264,14,2,0.0,0.0,1
101.629104767,995,180184.4344542264,14,2,0.0,0.0,1
101.729104767,996,180184.4344542264,14,2,0.0,0.0,1
101.829104767,997,180184.4344542264,14,2,0.0,0.0,1
101.929104767,998,180184.4344542264,14,2,0.0,0.0,1
102.029104767,999,180184.4344542264,14,2,0.0,0.0,1
